Date,Open,High,Low,Close,Volume,Close_Time,Number_of_Trades,EMA,RSI,Upper_Band,Lower_Band,Buy_Signal,Sell_Signal
2021-03-13,57221.72,61844.0,56078.23,61188.39,83245.091346,1615679999999,2559002,46287.269185903286,80.94408220043742,61257.50381239384,42997.78047332044,0,0
2021-03-14,61188.38,61724.79,58966.78,58968.31,52601.05275,1615766399999,1829769,46740.163500692455,76.99684726302849,61975.994832090946,44255.3823107662,0,0
2021-03-15,58976.08,60633.43,54600.0,55605.2,102771.427298,1615852799999,2683815,47056.7719470963,62.26658377750373,62251.003496006735,44840.11221827898,0,0
2021-03-16,55605.2,56938.29,53271.34,56900.75,77986.694355,1615939199999,2241208,47408.34259184286,67.13964226788416,62495.93038986815,45803.771038703264,0,0
2021-03-17,56900.74,58974.73,54123.69,58912.97,70421.620841,1616025599999,2204296,47819.22214213419,67.27687300622753,63162.833383918114,46360.239473224734,0,0
2021-03-18,58912.97,60129.97,57023.0,57648.16,66580.406675,1616111999999,2040947,48170.25563705797,69.26242940728079,63085.6727166031,47762.26728339689,0,0
2021-03-19,57641.0,59468.0,56270.74,58030.01,52392.652961,1616198399999,1885830,48522.38972144875,69.26782953817681,62809.88760471537,49363.52382385606,0,0
2021-03-20,58030.01,59880.0,57820.17,58102.28,44476.941776,1616284799999,1724131,48864.52865996844,69.19333726356179,62094.31069258525,51396.25502170046,0,0
2021-03-21,58100.02,58589.1,55450.11,57351.56,48564.470274,1616371199999,1773546,49167.63692211242,64.06475624257885,61393.1347503134,53008.83239254373,0,0
2021-03-22,57351.56,58430.73,53650.0,54083.25,62581.626169,1616457599999,1927345,49343.19453203698,53.479483821972856,60974.72513732511,53671.253434103455,0,0
2021-03-23,54083.25,55830.9,53000.0,54340.89,59789.365427,1616543999999,1740349,49521.6836558928,48.78077882487721,61057.136626876636,53511.18337312336,0,0
2021-03-24,54342.8,57200.0,51700.0,52303.65,83537.465021,1616630399999,2401988,49621.03959675377,42.40708147930019,61608.91086073383,52452.5605678376,0,0
2021-03-25,52303.66,53287.0,50427.56,51293.78,87400.534538,1616716799999,2099425,49680.780325441134,35.57045365668111,62044.63471765234,51091.21099663338,0,0
2021-03-26,51293.78,55073.46,51214.6,55025.59,63813.774692,1616803199999,1773150,49871.66638524681,45.716063615420474,61932.721519642095,50889.39133750076,0,0
2021-03-27,55025.59,56700.36,53950.0,55817.14,50105.475055,1616889599999,1528776,50084.004728630855,38.041049951841366,60817.0523757612,51237.73905281023,0,0
2021-03-28,55817.14,56559.75,54691.84,55777.63,39050.387511,1616975999999,1551283,50287.34848832261,42.132058554599766,60280.0073949105,51318.9726050895,0,0
2021-03-29,55777.65,58405.82,54800.01,57635.47,67857.937398,1617062399999,1983437,50549.78139945395,55.407941638223264,60528.17637863668,51360.8421927919,0,0
2021-03-30,57635.46,59368.0,57071.35,58746.57,55122.443122,1617148799999,1612744,50842.52384947345,54.965421585495896,60879.43912406537,51273.268018791765,0,0
2021-03-31,58746.57,59800.0,56769.0,58740.55,60975.542666,1617235199999,1928224,51124.59621199226,49.48005312251592,60836.57875614307,51291.49695814265,0,0
2021-04-01,58739.46,59490.0,57935.45,58720.44,47415.61722,1617321599999,1594431,51395.87634727825,53.49599369842147,61054.99217517033,51226.26639625825,0,0
2021-04-02,58720.45,60200.0,58428.57,58950.01,47382.418781,1617407999999,1666356,51665.666834875454,53.02959253297646,61252.37878126738,51160.30836158976,0,0
2021-04-03,58950.01,59791.72,56880.0,57051.94,47409.852113,1617494399999,1606805,51858.033733629905,46.91246466651304,61086.33816240281,51176.30040902576,0,0
2021-04-04,57051.95,58492.85,56388.0,58202.01,41314.081973,1617580799999,1499113,52084.6043145717,52.44259913572,61231.65666396693,51152.4747646045,0,0
2021-04-05,58202.01,59272.0,56777.77,59129.99,54258.01579,1617667199999,2035877,52336.22523190842,66.74612665727835,61663.82695857384,51441.26732714046,0,0
2021-04-06,59129.99,59495.24,57413.02,57991.15,54201.000727,1617753599999,1960513,52538.18683076884,61.443122640220004,61809.68632535676,51816.873674643255,0,0
2021-04-07,57990.03,58655.0,55473.0,55953.45,71228.405659,1617839999999,2206433,52660.16051538424,61.44135061730252,61391.539480796855,52756.42051920314,0,0
2021-04-08,55953.44,58153.31,55700.0,58077.52,44283.147019,1617926399999,1661080,52853.6376398348,69.87706455136589,60326.12494973593,54790.94076454978,0,0
2021-04-09,58077.52,58894.9,57654.0,58142.54,40831.884911,1618012799999,1615962,53042.5270098407,61.63262411876888,60142.71653807802,55419.627747636274,0,0
2021-04-10,58142.55,61500.0,57900.01,59769.13,69906.424117,1618099199999,2470398,53282.76283091781,63.883691469307195,60357.52075011005,55769.393535604235,0,0
2021-04-11,59769.13,60699.0,59232.52,60002.43,41156.715391,1618185599999,1746102,53522.750944099316,64.64272147774756,60467.50217897336,56262.95496388378,0,0
2021-04-12,59998.8,61300.0,59350.59,59860.0,56375.037117,1618271999999,1806298,53749.08126752434,58.750502522644005,60722.855996464066,56325.39114639308,0,0
2021-04-13,59860.01,63777.77,59805.15,63575.0,82848.688746,1618358399999,2703735,54100.00693654134,65.76396511341666,62355.622404068454,55382.40045307439,0,0
2021-04-14,63575.01,64854.0,61301.0,62959.53,82616.343993,1618444799999,2645625,54416.418474522,63.24705385883891,63282.372396524006,55058.36188919029,0,0
2021-04-15,62959.53,63800.0,62020.0,63159.98,51649.70034,1618531199999,1938028,54728.68852900335,63.78348740977711,64103.82475697465,54871.12952873963,0,0
2021-04-16,63158.74,63520.61,60000.0,61334.8,91764.139884,1618617599999,2639940,54964.62108153895,56.73663021315615,64363.86001183525,54951.778559593324,0,0
2021-04-17,61334.81,62506.05,59580.91,60006.66,58912.256128,1618703999999,2268816,55144.69390005542,58.62428080400509,64330.14503695682,55407.596391614614,0,0
2021-04-18,60006.67,60499.0,50931.3,56150.01,124882.131824,1618790399999,3444089,55180.59804648201,44.82780002036617,64540.067159929145,54904.53141149942,0,0
2021-04-19,56150.01,57526.81,54221.58,55633.14,78229.042267,1618876799999,2390527,55196.76025910766,40.999428077532315,64762.059712665374,54182.98885876319,0,0
2021-04-20,55633.14,57076.24,53329.96,56425.0,72744.482151,1618963199999,2148820,55240.62596413953,45.89556013424374,64847.706469989454,53873.6063871534,0,0
2021-04-21,56425.0,56757.91,53536.02,53787.63,66984.756909,1619049599999,2134946,55188.73325113455,44.496961135051635,65205.0471489829,53206.862851017104,0,0
2021-04-22,53787.62,55521.48,50500.0,51690.96,104656.631337,1619135999999,2744621,55063.81277787975,33.750038165996656,65966.26908979216,51533.275195922135,0,0
2021-04-23,51690.95,52131.85,47500.0,51125.14,132230.780719,1619222399999,2888237,54923.14589295548,32.5886521303308,66541.28431487641,49955.77425655215,0,0
2021-04-24,51110.56,51166.22,48657.14,50047.84,55361.512573,1619308799999,1164985,54749.02782534993,25.203966226774043,66864.04086233914,48244.261994803725,0,0
2021-04-25,50047.84,50567.91,46930.0,49066.77,58255.645004,1619395199999,1475479,54546.09004587314,23.131426201506812,66989.01072830283,46557.05498598289,0,0
2021-04-26,49066.76,54356.62,48753.44,54001.39,86310.802124,1619481599999,2174544,54526.63647280624,38.349175717421566,66505.591513989,46203.529914582425,0,0
2021-04-27,54001.38,55460.0,53222.0,55011.97,54064.034675,1619567999999,1568666,54543.96981306316,30.918506732982607,65013.57094507888,46472.260483492566,0,0
2021-04-28,55011.97,56428.0,53813.16,54846.22,55130.459015,1619654399999,1830042,54554.76446259662,31.55087266745589,63453.22248281397,46873.564660043165,0,0
2021-04-29,54846.23,55195.84,52330.94,53555.0,52486.019455,1619740799999,1763676,54519.05858893246,29.19117296601688,61392.10045147177,47562.54669138538,0,0
2021-04-30,53555.0,57963.0,53013.01,57694.27,68578.910045,1619827199999,2267648,54632.45899647058,42.831680462360175,60237.07458007869,48197.496848492745,0,0
2021-05-01,57697.25,58458.07,56956.14,57800.37,42600.351836,1619913599999,1743013,54745.59867516806,45.436108749480276,59515.72715109444,48603.6599917627,0,0
2021-05-02,57797.35,57911.02,56035.25,56578.21,36812.878863,1619999999999,1371638,54811.04907962634,50.99411886522793,59601.3140426502,48579.244528778356,0,0
2021-05-03,56578.21,58981.44,56435.0,57169.39,57649.931286,1620086399999,2102128,54895.27554106826,53.554329120812255,59901.27487564875,48498.74798149411,0,0
2021-05-04,57169.39,57200.0,53046.69,53200.01,85324.625903,1620172799999,2492629,54834.73034317297,43.49498497084737,59542.828310608704,48396.48168939131,0,0
2021-05-05,53205.05,58069.82,52900.0,57436.11,77263.923439,1620259199999,2378119,54927.63675948822,56.91334668828319,60100.08471551847,48360.436713052964,0,0
2021-05-06,57436.11,58360.0,55200.0,56393.68,70181.671908,1620345599999,2459881,54979.99544664935,59.28181366740115,60347.59473674427,48784.7438346843,0,0
2021-05-07,56393.68,58650.0,55241.63,57314.75,74542.747829,1620431999999,2361692,55063.37953784045,62.047560302909154,60599.71604873158,49416.85252269699,0,0
2021-05-08,57315.49,59500.0,56900.0,58862.05,69709.906028,1620518399999,2311378,55199.04634006043,66.84787158764183,60791.04898512477,50484.69244344665,0,0
2021-05-09,58866.53,59300.0,56235.66,58240.84,69806.11991,1620604799999,2170139,55307.68182791541,67.78032875720442,59967.98019198459,52618.34266515827,0,0
2021-05-10,58240.83,59500.0,53400.0,55816.14,89586.34925,1620691199999,2575419,55325.841048347,53.896244704993244,59870.37413645485,52975.198720688015,0,0
2021-05-11,55816.14,56862.43,54370.0,56670.02,64329.54055,1620777599999,1911480,55373.84743947747,53.58392685378321,59892.60879000416,53189.82835285297,0,0
2021-05-12,56670.02,58000.01,48600.0,49631.32,99842.789836,1620863999999,2676826,55168.75717378184,41.309861455038714,61112.55071742325,51224.90071114819,0,0
2021-05-13,49537.15,51367.19,46000.0,49670.97,147332.002121,1620950399999,3570506,54972.40763186107,43.24590053326368,61807.27821098576,49975.31178901424,0,0
2021-05-14,49671.92,51483.0,48799.75,49841.45,80082.204306,1621036799999,2095860,54789.15914500889,34.157697965731586,61956.46809447401,48704.29047695456,0,0
2021-05-15,49844.16,50700.0,46555.0,46762.99,89437.449359,1621123199999,2286791,54502.51024697286,30.117629257080253,62411.87976168123,46672.11023831876,0,0
2021-05-16,46762.99,49795.89,43825.39,46431.5,114269.812775,1621209599999,2661295,54214.259881009544,31.11609716805944,62684.95900201127,44949.500997988725,0,0
2021-05-17,46426.83,46686.0,42001.0,43538.04,166657.172736,1621295999999,3216821,53832.966313830635,26.63328797588889,63022.29367057858,42664.830615135696,0,0
2021-05-18,43538.02,45799.29,42250.02,42849.78,116979.860784,1621382399999,2561165,53440.709659765256,30.00897355023855,63590.94861227054,40617.57138772946,0,0
2021-05-19,42849.78,43584.9,30000.0,36690.09,354347.243161,1621468799999,6331062,52842.47324334506,12.701477628459187,64291.495084316644,36953.307772826214,0,0
2021-05-20,36671.23,42451.67,34850.0,40526.64,203017.596923,1621555199999,4269898,52402.622056082735,24.077615022431047,63716.61020807279,35261.47264907007,0,0
2021-05-21,40525.39,42200.0,33488.0,37252.01,202100.888258,1621641599999,3993336,51861.52876836549,19.56359611462429,62915.6326828102,33196.34446004694,0,0
2021-05-22,37263.35,38829.0,35200.62,37449.73,126542.243689,1621727999999,2716691,51346.82166949529,16.129264940738167,60997.74972298857,32055.32456272572,0,0
2021-05-23,37458.51,38270.64,31111.01,34655.25,217136.046593,1621814399999,4082004,50750.69410987046,15.09163863164423,58924.796069280506,30758.908216433774,0,0
2021-05-24,34681.44,39920.0,34031.0,38796.29,161630.893971,1621900799999,3510578,50323.75110594652,26.02736060040864,56516.13265609484,30736.16448676231,0,0
2021-05-25,38810.99,39791.77,36419.62,38324.72,111996.228404,1621987199999,2508310,49895.214280734144,23.87913491729455,53041.96032779134,31589.579672208667,0,0
2021-05-26,38324.72,40841.0,37800.44,39241.91,104780.773396,1622073599999,2432319,49514.73912785078,32.083931288060896,51529.53530292486,31617.80326850371,0,0
2021-05-27,39241.92,40411.14,37134.27,38529.98,86547.158794,1622159999999,2102182,49122.42630185611,31.223229890501045,49669.87816749628,31885.8904039323,0,0
2021-05-28,38529.99,38877.83,34684.0,35663.49,135377.62972,1622246399999,2659178,48641.75000536125,28.0953905328808,47342.87654231942,32187.469171966302,0,0
2021-05-29,35661.79,37338.58,33632.76,34605.15,112663.092689,1622332799999,2169643,48140.44286231264,29.96588321989637,45774.10968111284,32019.40174745858,0,0
2021-05-30,34605.15,36488.0,33379.0,35641.27,73535.386967,1622419199999,1559892,47694.04383151575,32.62301243869469,43651.57255409853,32600.477445901473,0,0
2021-05-31,35641.26,37499.0,34153.84,37253.81,94160.735289,1622505599999,1896359,47321.17833753305,39.44414115844799,42247.22041115751,33107.08244598535,0,0
2021-06-01,37253.82,37894.81,35666.0,36693.09,81234.66377,1622591999999,1760417,46941.60375404973,39.61387374274646,40718.44767444647,33756.328039839245,0,0
2021-06-02,36694.85,38225.0,35920.0,37568.68,67587.372495,1622678399999,1530915,46606.85647711938,51.80372253479894,40770.36303682212,33829.92553460646,0,0
2021-06-03,37568.68,39476.0,37170.0,39246.79,75889.106011,1622764799999,1949658,46343.9969600794,47.11699653143045,40366.13592590085,34051.316931242,0,0
2021-06-04,39246.78,39289.07,35555.15,36829.0,91317.799245,1622851199999,1926311,46004.175640076566,49.00886285282359,40342.22639826643,34014.79645887643,0,0
2021-06-05,36829.15,37925.0,34800.0,35513.2,70459.62149,1622937599999,1463754,45629.49793864526,45.688496289247645,40320.02768557957,33760.348028706154,0,0
2021-06-06,35516.07,36480.0,35222.0,35796.31,47650.206637,1623023999999,993430,45278.312655122216,52.860324249962645,40196.537354043154,34046.846931671134,0,0
2021-06-07,35796.31,36900.0,33300.0,33552.79,77574.952573,1623110399999,1532260,44859.54398886785,35.474119637738085,40197.75700018812,33296.555856954736,0,0
2021-06-08,33556.96,34068.01,31000.0,33380.81,123251.189037,1623196799999,2074885,44449.58920355114,36.0728887957393,40147.75867888508,32640.28132111491,0,0
2021-06-09,33380.8,37534.79,32396.82,37388.05,136607.597517,1623283199999,2601479,44197.39137485289,45.55200563551141,39700.135705819615,32823.06715132325,0,0
2021-06-10,37388.05,38491.0,35782.0,36675.72,109527.284943,1623369599999,2231430,43928.76025432243,45.551131303359746,39325.63286883599,32932.675702592576,0,0
2021-06-11,36677.83,37680.4,35936.77,37331.98,78466.0053,1623455999999,1727645,43693.1609595252,54.47809785044648,39494.058053805216,33002.60623190907,0,0
2021-06-12,37331.98,37463.63,34600.36,35546.11,87717.54999,1623542399999,1719650,43402.194853827874,52.43054443410077,39451.81864554656,33179.26849731059,0,0
2021-06-13,35546.12,39380.0,34757.0,39020.57,86921.025555,1623628799999,1894103,43245.70825190545,57.75235233986011,39976.978457303485,33136.86582841081,0,0
2021-06-14,39020.56,41064.05,38730.0,40516.29,108522.391949,1623715199999,2185089,43148.229028623115,57.524690361417996,40807.0439049455,32772.86895219736,0,0
2021-06-15,40516.28,41330.0,39506.4,40144.04,80679.622838,1623801599999,1931890,43040.936563315154,58.02918841900174,41433.48227310432,32639.42344118139,0,0
2021-06-16,40143.8,40527.14,38116.01,38349.01,87771.976937,1623887999999,2134897,42873.36775748247,51.7410719664499,41537.79758902279,32646.583839548643,0,0
2021-06-17,38349.0,39559.88,37365.0,38092.97,79541.307119,1623974399999,1620210,42702.63926614381,47.2511602199415,41324.16183664009,32695.388163359912,0,0
2021-06-18,38092.97,38202.84,35129.29,35819.84,95228.042935,1624060799999,1809253,42456.82500663867,47.57910908066789,41298.56034646589,32576.823939248396,0,0
2021-06-19,35820.48,36457.0,34803.52,35483.72,68712.449461,1624147199999,1212278,42207.78554211586,49.92579189711959,41299.44507363226,32571.727783510592,0,0
2021-06-20,35483.72,36137.72,33336.0,35600.16,89878.17085,1624233599999,1691871,41971.79891561172,49.502066114653516,41302.41747233794,32540.733956233482,0,0
2021-06-21,35600.17,35750.0,31251.23,31608.93,168778.873159,1624319999999,2688993,41601.69645433987,45.46761113779549,41712.35190059293,31853.105242264228,0,0
2021-06-22,31614.12,33298.78,28805.0,32509.56,204208.179762,1624406399999,3113977,41276.97729525631,48.03531361693972,41852.94388681902,31588.048970323838,0,0
2021-06-23,32509.56,34881.0,31683.0,33678.07,126966.100563,1624492799999,2026228,41005.58774899715,40.40556490579817,41817.44774258419,31093.54797170153,0,0
2021-06-24,33675.07,35298.0,32286.57,34663.09,86625.80426,1624579199999,1531230,40779.06997224726,44.86749689264541,41755.55059125395,30867.926551603192,0,0
2021-06-25,34663.08,35500.0,31275.0,31584.45,116061.130356,1624665599999,2094932,40450.69068752414,36.954681287334154,41856.43955244148,29945.961876129957,0,0
2021-06-26,31576.09,32730.0,30151.0,32283.65,107820.375287,1624751999999,1814051,40159.01066296971,42.210881072961,41930.66059365329,29405.67512063243,0,0
2021-06-27,32283.65,34749.0,31973.45,34700.34,96613.244211,1624838399999,1799875,39964.05813929222,39.136771328637906,41329.40333867758,29389.756661322426,0,0
2021-06-28,34702.49,35297.71,33862.72,34494.89,82222.267819,1624924799999,1868627,39768.73070574607,33.8085486044708,40115.030824263464,29743.929175736528,0,0
2021-06-29,34494.89,36600.0,34225.43,35911.73,90788.79622,1625011199999,1673802,39630.98068054086,39.22471494177139,38919.77812534339,30334.5661603709,0,0
2021-06-30,35911.72,36100.0,34017.55,35045.0,77152.197634,1625097599999,1301036,39467.19565623583,41.17078650844679,38129.89886555543,30652.44399158744,0,0
2021-07-01,35045.0,35057.57,32711.0,33504.69,71708.266112,1625183999999,1240681,39254.249025655976,38.526397178486164,37152.25415551621,30974.62013019807,0,0
2021-07-02,33502.33,33977.04,32699.0,33786.55,56172.181378,1625270399999,1176457,39058.97406045398,44.353123557585775,36837.842788165784,30998.561497548508,0,0
2021-07-03,33786.54,34945.61,33316.73,34669.13,43044.578641,1625356799999,1078278,38902.19391543777,47.80435500991097,36675.885880734255,31044.14840498003,0,0
2021-07-04,34669.12,35967.85,34357.15,35286.51,43703.475789,1625443199999,1164970,38773.06234702928,49.17681789001877,36598.29282241206,31076.934320445078,0,0
2021-07-05,35288.13,35293.78,33125.55,33690.14,64123.874245,1625529599999,1109367,38591.52940606395,56.24754971268975,36436.68533621328,31535.857520929578,0,0
2021-07-06,33690.15,35118.88,33532.0,34220.01,58210.596349,1625615999999,1184687,38435.40371299024,55.251466800119125,36407.59007408114,31809.302783061714,0,0
2021-07-07,34220.02,35059.09,33777.77,33862.12,53807.521675,1625702399999,1041416,38272.07215181202,50.59467535346108,36412.22482386829,31830.96089041743,0,0
2021-07-08,33862.11,33929.64,32077.0,32875.71,70136.48032,1625788799999,1257892,38079.344932104446,44.225398708470166,36352.77154998495,31635.074164300757,0,0
2021-07-09,32875.71,34100.0,32261.07,33815.81,47153.939899,1625875199999,1236351,37927.07582738643,58.36487305138523,36071.16248799925,32235.448940572176,0,0
2021-07-10,33815.81,34262.0,33004.78,33502.87,34761.175468,1625961599999,865508,37769.06847640834,54.706897004343936,35883.5926630281,32597.193051257607,0,0
2021-07-11,33502.87,34666.0,33306.47,34258.99,31572.647448,1626047999999,952891,37643.70853082233,48.04554130114208,35830.85373657009,32586.88197771563,0,0
2021-07-12,34259.0,34678.43,32658.34,33086.63,48181.403762,1626134399999,1176847,37480.9557261501,44.25563887692367,35825.71569799312,32390.840016292597,0,0
2021-07-13,33086.94,33340.0,32202.25,32729.77,41126.361008,1626220799999,956053,37311.27052164474,35.79200520103089,35401.19900618455,32360.79099381545,0,0
2021-07-14,32729.12,33114.03,31550.0,32820.02,46777.823484,1626307199999,1123129,37150.86871730028,39.32484430925121,35182.09591932304,32262.039794962675,0,0
2021-07-15,32820.03,33185.25,31133.0,31880.0,51639.576353,1626393599999,1099367,36962.62340596813,41.72849839273148,35367.60728237061,31844.42986048653,0,0
2021-07-16,31874.49,32249.18,31020.0,31383.87,48499.864154,1626479999999,1067591,36763.38221289784,38.028834272685934,35552.335723934426,31316.461418922725,0,0
2021-07-17,31383.86,31955.92,31164.31,31520.07,34012.242132,1626566399999,883442,36576.1210624372,33.04933845772912,35428.97036497877,30989.961063592662,0,0
2021-07-18,31520.07,32435.0,31108.97,31778.56,35923.716186,1626652799999,760979,36404.77959592159,30.358644615179585,34948.45146697978,30969.34424730594,0,0
2021-07-19,31778.57,31899.0,30407.44,30839.65,47340.468499,1626739199999,846029,36206.02496749581,32.77139455186126,34990.717384249314,30519.865472893536,0,0
2021-07-20,30839.65,31063.07,29278.0,29790.35,61034.049017,1626825599999,1062139,35976.893718656676,24.808518672699392,35010.00385228661,29867.770433427675,0,0
2021-07-21,29790.34,32858.0,29482.61,32144.51,82796.265128,1626911999999,1415058,35840.0228715618,42.03944105855905,34755.30032015583,29877.1011084156,0,0
2021-07-22,32144.51,32591.35,31708.0,32287.83,46148.092433,1626998399999,1000742,35713.15884043459,47.044391442671625,34691.963534185765,29856.455037242806,0,0
2021-07-23,32287.58,33650.0,31924.32,33634.09,50112.863626,1627084799999,1394786,35638.90638184764,49.12223755038005,34645.04489478799,29877.413676640583,0,0
2021-07-24,33634.1,34500.0,33401.14,34258.14,47977.550138,1627171199999,1196914,35589.593296781655,53.54173485781382,34849.471784709734,29780.882501004548,0,0
2021-07-25,34261.51,35398.0,33851.12,35381.02,47852.928313,1627257599999,1245775,35582.14425046802,55.08663827534025,35245.67538600487,29544.968899709416,0,0
2021-07-26,35381.02,40550.0,35205.78,37237.6,152452.512724,1627343999999,3330102,35641.26767009417,67.7188794723313,36540.642549908094,28842.99745009191,0,0
2021-07-27,37241.33,39542.61,36383.0,39457.87,88397.267015,1627430399999,1938478,35777.57489616224,74.77789349788831,38454.830282175346,27889.966860681805,0,0
2021-07-28,39456.61,40900.0,38772.0,40019.56,101344.528441,1627516799999,2631048,35929.07436415644,75.62431219239963,40101.666039430376,27271.63681771248,0,0
2021-07-29,40019.57,40640.0,39200.0,40016.48,53998.439283,1627603199999,1428738,36075.05313686514,81.02845480088962,41410.75071957333,27124.906423283806,0,0
2021-07-30,40018.49,42316.71,38313.23,42206.37,73602.784805,1627689599999,1797012,36294.02873911996,86.5499544750856,43120.39947037505,26961.329101053518,0,0
2021-07-31,42206.36,42448.0,41000.15,41461.83,44849.791012,1627775999999,1565380,36478.59306986568,82.2503376927379,44234.989374043675,27266.99062595632,0,0
2021-08-01,41461.84,42599.0,39422.01,39845.44,53953.186326,1627862399999,1603964,36598.837603084765,74.04962757850903,44744.49357827539,27909.897850296034,0,0
2021-08-02,39850.27,40480.01,38690.0,39147.82,50837.351954,1627948799999,1162878,36689.87268868888,75.13053515329372,44827.35787071235,29013.91498643051,0,0
2021-08-03,39146.86,39780.0,37642.03,38207.05,57117.435853,1628035199999,1379871,36744.05759266428,75.62707426239993,44291.25394674164,30752.404624686933,0,0
2021-08-04,38207.04,39969.66,37508.56,39723.18,52329.35243,1628121599999,1220555,36850.4548214977,74.31637497938523,44158.79564573201,31967.53006855371,0,0
2021-08-05,39723.17,41350.0,37332.7,40862.46,84343.755621,1628207999999,1913281,36993.740720729926,75.85924244681513,43937.67062653462,33413.60223060824,0,0
2021-08-06,40862.46,43392.43,39853.86,42836.87,75753.941347,1628294399999,2223356,37202.42390927528,76.74048297320138,44163.60350763099,34502.352206654716,0,0
2021-08-07,42836.87,44700.0,42446.41,44572.54,73396.740808,1628380799999,2258213,37465.64234108688,78.15188436176254,44708.63770381305,35430.80372475838,0,0
2021-08-08,44572.54,45310.0,43261.0,43794.37,69329.092698,1628467199999,1857112,37691.66832890521,73.40358474704988,44850.170221437314,36491.17834999125,0,0
2021-08-09,43794.36,46454.15,42779.0,46253.4,74587.884845,1628553599999,2130595,37997.44446001574,74.26610625861959,45967.08323447485,36662.236765525144,0,0
2021-08-10,46248.87,46700.0,44589.46,45584.99,53814.643421,1628639999999,1951330,38268.42822930089,67.9943941526266,46789.18752790082,36715.43532924203,0,0
2021-08-11,45585.0,46743.47,45341.14,45511.0,52734.901977,1628726399999,1862925,38527.091506825855,66.60311367338721,47448.37902142157,36840.73526429273,0,0
2021-08-12,45510.67,46218.12,43770.0,44399.0,55266.108781,1628812799999,1623329,38736.80252443922,62.41767395998027,47737.63274476296,37177.555826665615,0,0
2021-08-13,44400.06,47886.0,44217.39,47800.0,48239.370431,1628899199999,1804716,39060.48814856639,64.83138458568806,48853.27645752511,36861.00211390346,0,0
2021-08-14,47799.99,48144.0,45971.03,47068.51,46114.359022,1628985599999,1849556,39346.48892897473,64.87628128522275,49591.71963868816,36923.51321845469,0,0
2021-08-15,47068.5,47372.27,45500.0,46973.82,42110.711334,1629071999999,1580122,39618.89361008278,70.57530425465835,50065.27147373138,37468.30138341148,0,0
2021-08-16,46973.82,48053.83,45660.0,45901.29,52480.574014,1629158399999,1655378,39843.264909722675,69.08021835766155,50037.598303157734,38460.755982556555,0,0
2021-08-17,45901.3,47160.0,44376.0,44695.95,57039.341629,1629244799999,1781303,40016.575091518294,68.0627141309443,49339.636450777434,40085.70354922255,0,0
2021-08-18,44695.95,46000.0,44203.28,44705.29,54099.415985,1629331199999,1656723,40184.02919539264,65.13826810125582,48702.170419380134,41434.89958061986,0,0
2021-08-19,44699.37,47033.0,43927.7,46760.62,53411.75392,1629417599999,1774382,40418.90743841434,66.97663976421015,48296.30556411027,42683.35872160402,0,0
2021-08-20,46760.62,49382.99,46622.99,49322.47,56850.352228,1629503999999,1950404,40736.89181561383,68.05684554236242,49003.6557776457,42902.52279378287,0,0
2021-08-21,49322.47,49757.04,48222.0,48821.87,46745.136584,1629590399999,2069725,41025.64103648476,62.7044619723902,49551.29721854409,42961.92849574164,0,0
2021-08-22,48821.88,49500.0,48050.0,49239.22,37007.887795,1629676799999,1610192,41318.98314232459,66.63773952740794,49973.46735711403,43317.59407145741,0,0
2021-08-23,49239.22,50500.0,49029.0,49488.85,52462.541954,1629763199999,2143309,41610.76410152729,61.42981796086494,50521.53595090502,43231.73262052356,0,0
2021-08-24,49488.85,49860.0,47600.0,47674.01,51014.594748,1629849599999,1692896,41827.30859790132,56.82687166911331,50613.5640757962,43438.135924203794,0,0
2021-08-25,47674.01,49264.3,47126.28,48973.32,44655.830342,1629935999999,1559186,42082.523290833415,60.475815870211136,50888.280972028435,43658.0361708287,0,0
2021-08-26,48973.32,49352.84,46250.0,46843.87,49371.277774,1630022399999,1532753,42252.57138758936,56.96832024625559,50680.849862528,44214.73442318629,0,0
2021-08-27,46843.86,49149.93,46348.0,49069.9,42068.104965,1630108799999,1320503,42496.04740946117,53.87926768321667,50883.44480605748,44193.55376537109,0,0
2021-08-28,49069.9,49299.0,48346.88,48895.35,26681.063786,1630195199999,793012,42724.59393055184,55.777175659231254,51076.89354950226,44261.08216478345,0,0
2021-08-29,48895.35,49632.27,47762.54,48767.83,32652.283473,1630281599999,1193046,42940.42379017499,55.66159860688844,51227.27938603451,44366.98347110835,0,0
2021-08-30,48767.84,48888.61,46853.0,46982.91,40288.35083,1630367999999,1204012,43084.79829766874,53.26653805313584,51166.54389766522,44582.23610233479,0,0
2021-08-31,46982.91,48246.11,46700.0,47100.89,48645.52737,1630454399999,1300400,43228.230144180576,57.77356856102971,50836.6551785709,45255.687678571936,0,0
2021-09-01,47100.89,49156.0,46512.0,48810.52,49904.65528,1630540799999,1280384,43427.59763903127,61.95536254607872,50379.46692768444,46299.33735802984,0,0
2021-09-02,48810.51,50450.13,48584.06,49246.64,54410.770538,1630627199999,1549849,43635.42058049444,57.99374653532076,50391.101410724135,46642.84858927586,0,0
2021-09-03,49246.63,51000.0,48316.84,49999.14,59025.644157,1630713599999,1645163,43862.69627404821,52.462331964865726,50559.949227354504,46570.667915502636,0,0
2021-09-04,49998.0,50535.69,49370.0,49915.64,34664.65959,1630799999999,1225830,44078.872835689355,54.10471706397724,50763.1258868958,46523.74411310419,0,0
